


,,,,,0.93,0.8649000000000001
,,,,,0.94,0.8835999999999999
,,,,,0.95,0.9025
,,,,,0.96,0.9216
,,,,,0.97,0.9409
,,,,,0.98,0.9603999999999999
,,,,,0.99,0.9801
,,,,,1.0,1.0
,,,,,1.01,1.0201
,,,,,1.02,1.0404
,,,,,1.03,1.0609
,,,,,1.04,1.0816000000000001
,,,,,1.05,1.1025
,,,,,1.06,1.1236000000000002
,,,,,1.07,1.1449
,,,,,1.08,1.1664
,,,,,1.09,1.1881000000000002
,,,,,1.1,1.2100000000000002
,,,,,1.11,1.2321000000000002
,,,,,1.12,1.2544000000000002
,,,,,1.13,1.2768999999999997
,,,,,1.14,1.2995999999999999
,,,,,1.15,1.3224999999999998
,,,,,1.16,1.3456
,,,,,1.17,1.3688999999999998
,,,,,1.18,1.3923999999999999
,,,,,1.19,1.4161
,,,,,1.2,1.44
,,,,,1.21,1.4641
,,,,,1.22,1.4884
,,,,,1.23,1.5129
,,,,,1.24,1.5376
,,,,,1.25,1.5625
,,,,,1.26,1.5876000000000001
,,,,,1.27,1.6129
,,,,,1.28,1.6384
,,,,,1.29,1.6641000000000001
,,,,,1.3,1.6900000000000002
,,,,,1.31,1.7161000000000002
,,,,,1.32,1.7424000000000002
,,,,,1.33,1.7689000000000001
,,,,,1.34,1.7956000000000003
,,,,,1.35,1.8225000000000002
,,,,,1.36,1.8496000000000004
,,,,,1.37,1.8769000000000002
,,,,,1.38,1.9043999999999996
,,,,,1.39,1.9320999999999997
,,,,,1.4,1.9599999999999997
,,,,,1.41,1.9880999999999998
,,,,,1.42,2.0164
,,,,,1.43,2.0448999999999997
,,,,,1.44,2.0736
,,,,,1.45,2.1025
,,,,,1.46,2.1315999999999997
,,,,,1.47,2.1609
,,,,,1.48,2.1904
,,,,,1.49,2.2201
,,,,,1.5,2.25
,,,,,1.51,2.2801
,,,,,1.52,2.3104
,,,,,1.53,2.3409
,,,,,1.54,2.3716
,,,,,1.55,2.4025000000000003
,,,,,1.56,2.4336
,,,,,1.57,2.4649
,,,,,1.58,2.4964000000000004
,,,,,1.59,2.5281000000000002
,,,,,1.6,2.5600000000000005
,,,,,1.61,2.5921000000000003
,,,,,1.62,2.6244000000000005
,,,,,1.63,2.6569
,,,,,1.64,2.6895999999999995
,,,,,1.65,2.7224999999999997
,,,,,1.66,2.7556
,,,,,1.67,2.7889
,,,,,1.68,2.8223999999999996
,,,,,1.69,2.8560999999999996
,,,,,1.7,2.8899999999999997
,,,,,1.71,2.9240999999999997
,,,,,1.72,2.9583999999999997
,,,,,1.73,2.9929
,,,,,1.74,3.0276
,,,,,1.75,3.0625
,,,,,1.76,3.0976
,,,,,1.77,3.1329000000000002
,,,,,1.78,3.1684
,,,,,1.79,3.2041
,,,,,1.8,3.24
,,,,,1.81,3.2761
,,,,,1.82,3.3124000000000002
,,,,,1.83,3.3489000000000004
,,,,,1.84,3.3856
,,,,,1.85,3.4225000000000003
,,,,,1.86,3.4596000000000005
,,,,,1.87,3.4969000000000006
,,,,,1.88,3.5343999999999998
,,,,,1.89,3.5721
,,,,,1.9,3.61
,,,,,1.91,3.6481
,,,,,1.92,3.6864
,,,,,1.93,3.7249
,,,,,1.94,3.7636
,,,,,1.95,3.8024999999999998
,,,,,1.96,3.8415999999999997
,,,,,1.97,3.8809
,,,,,1.98,3.9204
,,,,,1.99,3.9601
,,,,,2.0,4.0
,,,,,2.01,4.040099999999999
,,,,,2.02,4.0804
,,,,,2.03,4.120899999999999
,,,,,2.04,4.1616
,,,,,2.05,4.2025
,,,,,2.06,4.2436
,,,,,2.07,4.2848999999999995
,,,,,2.08,4.3264000000000005
,,,,,2.09,4.368099999999999
,,,,,2.1,4.41
,,,,,2.11,4.4521
,,,,,2.12,4.494400000000001
,,,,,2.13,4.536899999999999
,,,,,2.14,4.5796
,,,,,2.15,4.6225
,,,,,2.16,4.6656
,,,,,2.17,4.7089
,,,,,2.18,4.752400000000001
,,,,,2.19,4.7961
,,,,,2.2,4.840000000000001
,,,,,2.21,4.8841
,,,,,2.22,4.928400000000001
,,,,,2.23,4.9729
,,,,,2.24,5.017600000000001
,,,,,2.25,5.0625
,,,,,2.26,5.107599999999999
,,,,,2.27,5.1529
,,,,,2.28,5.1983999999999995
,,,,,2.29,5.2441
,,,,,2.3,5.289999999999999
,,,,,2.31,5.3361
,,,,,2.32,5.3824
,,,,,2.33,5.4289000000000005
,,,,,2.34,5.475599999999999
,,,,,2.35,5.522500000000001
,,,,,2.36,5.569599999999999
,,,,,2.37,5.6169
,,,,,2.38,5.6644
,,,,,2.39,5.7121
,,,,,2.4,5.76
,,,,,2.41,5.8081000000000005
,,,,,2.42,5.8564
,,,,,2.43,5.9049000000000005
,,,,,2.44,5.9536
,,,,,2.45,6.002500000000001
,,,,,2.46,6.0516
,,,,,2.47,6.100900000000001
,,,,,2.48,6.1504
,,,,,2.49,6.200100000000001
,,,,,2.5,6.25
,,,,,2.51,6.300099999999999
,,,,,2.52,6.3504000000000005
,,,,,2.53,6.400899999999999
,,,,,2.54,6.4516
,,,,,2.55,6.5024999999999995
,,,,,2.56,6.5536
,,,,,2.57,6.604899999999999
,,,,,2.58,6.6564000000000005
,,,,,2.59,6.708099999999999
,,,,,2.6,6.760000000000001
,,,,,2.61,6.812099999999999
,,,,,2.62,6.864400000000001
,,,,,2.63,6.916899999999999
,,,,,2.64,6.969600000000001
,,,,,2.65,7.0225
,,,,,2.66,7.0756000000000006
,,,,,2.67,7.1289
,,,,,2.68,7.182400000000001
,,,,,2.69,7.2360999999999995
,,,,,2.7,7.290000000000001
,,,,,2.71,7.3441
,,,,,2.72,7.398400000000001
,,,,,2.73,7.4529
,,,,,2.74,7.507600000000001
,,,,,2.75,7.5625
,,,,,2.76,7.617599999999999
,,,,,2.77,7.6729
,,,,,2.78,7.728399999999999
,,,,,2.79,7.7841000000000005
,,,,,2.8,7.839999999999999
,,,,,2.81,7.896100000000001
,,,,,2.82,7.952399999999999
,,,,,2.83,8.0089
,,,,,2.84,8.0656
,,,,,2.85,8.1225
,,,,,2.86,8.179599999999999
,,,,,2.87,8.2369
,,,,,2.88,8.2944
,,,,,2.89,8.3521
,,,,,2.9,8.41
,,,,,2.91,8.468100000000002
,,,,,2.92,8.526399999999999
,,,,,2.93,8.584900000000001
,,,,,2.94,8.6436
,,,,,2.95,8.7025
,,,,,2.96,8.7616
,,,,,2.97,8.820900000000002
,,,,,2.98,8.8804
,,,,,2.99,8.940100000000001
,,,,,3.0,9.0
,,,,,3.01,9.060099999999998
,,,,,3.02,9.1204
,,,,,3.03,9.1809
,,,,,3.04,9.2416
,,,,,3.05,9.302499999999998
,,,,,3.06,9.3636
,,,,,3.07,9.4249
,,,,,3.08,9.4864
,,,,,3.09,9.5481
,,,,,3.1,9.610000000000001
,,,,,3.11,9.672099999999999
,,,,,3.12,9.7344
,,,,,3.13,9.796899999999999
,,,,,3.14,9.8596
,,,,,3.15,9.9225
,,,,,3.16,9.985600000000002
,,,,,3.17,10.0489
,,,,,3.18,10.112400000000001
,,,,,3.19,10.1761
,,,,,3.2,10.240000000000002
,,,,,3.21,10.3041
,,,,,3.22,10.368400000000001
,,,,,3.23,10.4329
,,,,,3.24,10.497600000000002
,,,,,3.25,10.5625
,,,,,3.26,10.6276
,,,,,3.27,10.6929
,,,,,3.28,10.758399999999998
,,,,,3.29,10.8241
,,,,,3.3,10.889999999999999
,,,,,3.31,10.956100000000001
,,,,,3.32,11.0224
,,,,,3.33,11.0889
,,,,,3.34,11.1556
,,,,,3.35,11.2225
,,,,,3.36,11.289599999999998
,,,,,3.37,11.356900000000001
,,,,,3.38,11.424399999999999
,,,,,3.39,11.4921
,,,,,3.4,11.559999999999999
,,,,,3.41,11.628100000000002
,,,,,3.42,11.696399999999999
,,,,,3.43,11.7649
,,,,,3.44,11.833599999999999
,,,,,3.45,11.902500000000002
,,,,,3.46,11.9716
,,,,,3.47,12.0409
,,,,,3.48,12.1104
,,,,,3.49,12.180100000000001
,,,,,3.5,12.25
,,,,,3.51,12.320099999999998
,,,,,3.52,12.3904
,,,,,3.53,12.460899999999999
,,,,,3.54,12.531600000000001
,,,,,3.55,12.6025
,,,,,3.56,12.6736
,,,,,3.57,12.7449
,,,,,3.58,12.8164
,,,,,3.59,12.8881
,,,,,3.6,12.96
,,,,,3.61,13.0321
,,,,,3.62,13.1044
,,,,,3.63,13.1769
,,,,,3.64,13.249600000000001
,,,,,3.65,13.3225
,,,,,3.66,13.395600000000002
,,,,,3.67,13.4689
,,,,,3.68,13.5424
,,,,,3.69,13.6161
,,,,,3.7,13.690000000000001
,,,,,3.71,13.7641
,,,,,3.72,13.838400000000002
,,,,,3.73,13.9129
,,,,,3.74,13.987600000000002
,,,,,3.75,14.0625
,,,,,3.76,14.137599999999999
,,,,,3.77,14.2129
,,,,,3.78,14.2884
,,,,,3.79,14.3641
,,,,,3.8,14.44
,,,,,3.81,14.5161
,,,,,3.82,14.5924
,,,,,3.83,14.6689
,,,,,3.84,14.7456
,,,,,3.85,14.822500000000002
,,,,,3.86,14.8996
,,,,,3.87,14.9769
,,,,,3.88,15.0544
,,,,,3.89,15.132100000000001
,,,,,3.9,15.209999999999999
,,,,,3.91,15.288100000000002
,,,,,3.92,15.366399999999999
,,,,,3.93,15.4449
,,,,,3.94,15.5236
,,,,,3.95,15.602500000000001
,,,,,3.96,15.6816
,,,,,3.97,15.760900000000001
,,,,,3.98,15.8404
,,,,,3.99,15.920100000000001
,,,,,4.0,16.0
,,,,,4.01,16.080099999999998
,,,,,4.02,16.160399999999996
,,,,,4.03,16.240900000000003
,,,,,4.04,16.3216
,,,,,4.05,16.4025
,,,,,4.06,16.483599999999996
,,,,,4.07,16.5649
,,,,,4.08,16.6464
,,,,,4.09,16.728099999999998
,,,,,4.1,16.81
,,,,,4.11,16.892100000000003
,,,,,4.12,16.9744
,,,,,4.13,17.0569
,,,,,4.14,17.139599999999998
,,,,,4.15,17.222500000000004
,,,,,4.16,17.305600000000002
,,,,,4.17,17.3889
,,,,,4.18,17.472399999999997
,,,,,4.19,17.556100000000004
,,,,,4.2,17.64
,,,,,4.21,17.7241
,,,,,4.22,17.8084
,,,,,4.23,17.892900000000004
,,,,,4.24,17.977600000000002
,,,,,4.25,18.0625
,,,,,4.26,18.147599999999997
,,,,,4.27,18.232899999999997
,,,,,4.28,18.3184
,,,,,4.29,18.4041
,,,,,4.3,18.49
,,,,,4.31,18.576099999999997
,,,,,4.32,18.6624
,,,,,4.33,18.7489
,,,,,4.34,18.8356
,,,,,4.35,18.922499999999996
,,,,,4.36,19.009600000000002
,,,,,4.37,19.0969
,,,,,4.38,19.1844
,,,,,4.39,19.2721
,,,,,4.4,19.360000000000003
,,,,,4.41,19.4481
,,,,,4.42,19.5364
,,,,,4.43,19.624899999999997
,,,,,4.44,19.713600000000003
,,,,,4.45,19.802500000000002
,,,,,4.46,19.8916
,,,,,4.47,19.9809
,,,,,4.48,20.070400000000003
,,,,,4.49,20.160100000000003
,,,,,4.5,20.25
,,,,,4.51,20.3401
,,,,,4.52,20.430399999999995
,,,,,4.53,20.5209
,,,,,4.54,20.6116
,,,,,4.55,20.702499999999997
,,,,,4.56,20.793599999999998
,,,,,4.57,20.884900000000002
,,,,,4.58,20.9764
,,,,,4.59,21.068099999999998
,,,,,4.6,21.159999999999997
,,,,,4.61,21.252100000000002
,,,,,4.62,21.3444
,,,,,4.63,21.436899999999998
,,,,,4.64,21.5296
,,,,,4.65,21.622500000000002
,,,,,4.66,21.715600000000002
,,,,,4.67,21.808899999999998
,,,,,4.68,21.902399999999997
,,,,,4.69,21.996100000000002
,,,,,4.7,22.090000000000003
,,,,,4.71,22.1841
,,,,,4.72,22.278399999999998
,,,,,4.73,22.372900000000005
,,,,,4.74,22.4676
,,,,,4.75,22.5625
,,,,,4.76,22.6576
,,,,,4.77,22.752899999999997
,,,,,4.78,22.8484
,,,,,4.79,22.9441
,,,,,4.8,23.04
,,,,,4.81,23.136099999999995
,,,,,4.82,23.232400000000002
,,,,,4.83,23.3289
,,,,,4.84,23.4256
,,,,,4.85,23.522499999999997
,,,,,4.86,23.619600000000002
,,,,,4.87,23.716900000000003
,,,,,4.88,23.8144
,,,,,4.89,23.912099999999995
,,,,,4.9,24.010000000000005
,,,,,4.91,24.1081
,,,,,4.92,24.2064
,,,,,4.93,24.304899999999996
,,,,,4.94,24.403600000000004
,,,,,4.95,24.5025
,,,,,4.96,24.6016
,,,,,4.97,24.700899999999997
,,,,,4.98,24.800400000000003
,,,,,4.99,24.900100000000002
,,,,,5.0,25.0
